run_id,scenario,method,runtime_changed,result_changed_fields,tiny_numeric_fields_le_1e-10,max_abs_result_delta,ari_primary,ari_v2,ari_v2_minus_primary
run_045,gps_noise_300m,product_cij_leiden,True,,,0,0.7515385396843178,0.7515385396843178,0
run_045,gps_noise_300m,product_cij_louvain,True,,,0,0.7515385396843178,0.7515385396843178,0
run_045,time_noise_15min,additive_cij_louvain,True,,,0,0.8855757565462207,0.8855757565462207,0
run_045,time_noise_15min,additive_cij_louvain_matched_density,True,,,0,0.8303594522850172,0.8303594522850172,0
run_045,time_noise_15min,geo_time_dbscan,True,,,0,0.5895950107577622,0.5895950107577622,0
run_045,time_noise_15min,product_cij_leiden,True,,,0,0.9381411508921552,0.9381411508921552,0
run_045,time_noise_15min,product_cij_louvain,True,,,0,0.8855757565462207,0.8855757565462207,0
run_045,time_noise_60min,additive_cij_louvain,True,,,0,0.7217191508403389,0.7217191508403389,0
run_045,time_noise_60min,additive_cij_louvain_matched_density,True,,,0,0.6174761434515615,0.6174761434515615,0
run_045,time_noise_60min,geo_time_dbscan,True,,,0,0.5892050193613595,0.5892050193613595,0
run_045,time_noise_60min,product_cij_leiden,True,,,0,0.6925024662318999,0.6925024662318999,0
run_045,time_noise_60min,product_cij_louvain,True,,,0,0.6716355436454416,0.6716355436454416,0
run_046,baseline,additive_cij_louvain,True,,,0,0.958985525745653,0.958985525745653,0
run_046,baseline,additive_cij_louvain_matched_density,True,,,0,0.958985525745653,0.958985525745653,0
run_046,baseline,geo_time_dbscan,True,,,0,0.6154099833107326,0.6154099833107326,0
run_046,baseline,product_cij_leiden,True,,,0,0.958985525745653,0.958985525745653,0
run_046,baseline,product_cij_louvain,True,,,0,0.958985525745653,0.958985525745653,0
run_046,exact_transport_copy_2x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,1,0.9497298336233015,0.9497298336233015,0
run_046,exact_transport_copy_2x,additive_cij_louvain_matched_density,True,mean_degree;n_edges;retained_edge_fraction,,3,0.9497298336233015,0.9497298336233015,0
run_046,exact_transport_copy_2x,geo_time_dbscan,True,,,0,0.6154099833107326,0.6154099833107326,0
run_046,exact_transport_copy_2x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,2,0.9804330090396357,0.9804330090396357,0
run_046,exact_transport_copy_2x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,2,0.9804330090396357,0.9804330090396357,0
run_046,exact_transport_copy_5x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,nmi_all,2,0.340960080592878,0.340960080592878,0
run_046,exact_transport_copy_5x,additive_cij_louvain_matched_density,True,mean_degree;n_edges;retained_edge_fraction,nmi_all,9,0.31839512385484775,0.31839512385484775,0
run_046,exact_transport_copy_5x,geo_time_dbscan,True,,,0,0.6154099833107326,0.6154099833107326,0
run_046,exact_transport_copy_5x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,5,0.3253495529134407,0.3253495529134407,0
run_046,exact_transport_copy_5x,product_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,nmi_original,5,0.3253495529134407,0.3253495529134407,0
run_046,gps_noise_100m,additive_cij_louvain,True,,,0,0.9497084422833602,0.9497084422833602,0
run_046,gps_noise_100m,additive_cij_louvain_matched_density,True,,,0,0.958985525745653,0.958985525745653,0
run_046,gps_noise_100m,geo_time_dbscan,True,,,0,0.5300366404396794,0.5300366404396794,0
run_046,gps_noise_100m,product_cij_leiden,True,,,0,0.9497298336233015,0.9497298336233015,0
run_046,gps_noise_100m,product_cij_louvain,True,,,0,0.9497298336233015,0.9497298336233015,0
run_046,gps_noise_300m,additive_cij_louvain,True,,,0,0.8166675741357092,0.8166675741357092,0
run_046,gps_noise_300m,additive_cij_louvain_matched_density,True,,,0,0.8913594268831543,0.8913594268831543,0
run_046,gps_noise_300m,geo_time_dbscan,True,,,0,0.46821602859692785,0.46821602859692785,0
run_046,gps_noise_300m,product_cij_leiden,True,,,0,0.8754351595467024,0.8754351595467024,0
run_046,gps_noise_300m,product_cij_louvain,True,,,0,0.8203744293591545,0.8203744293591545,0
