run_id,seed,scenario,method,runtime_seconds
run_050,50,exact_transport_copy_5x,product_cij_louvain,0.7560260389998348
run_050,50,exact_transport_copy_5x,additive_cij_louvain,0.7974900240001261
run_050,50,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.6031682660000115
run_050,50,exact_transport_copy_5x,product_cij_leiden,0.5063307049999821
run_050,50,exact_transport_copy_5x,geo_time_dbscan,0.05478963699988526
run_050,50,gps_noise_100m,product_cij_louvain,0.09708311200006392
run_050,50,gps_noise_100m,additive_cij_louvain,0.0740337309998722
run_050,50,gps_noise_100m,additive_cij_louvain_matched_density,0.06361091299982036
run_050,50,gps_noise_100m,product_cij_leiden,0.04682149800009938
run_050,50,gps_noise_100m,geo_time_dbscan,0.006819332999839389
run_050,50,gps_noise_300m,product_cij_louvain,0.0711037569999462
run_050,50,gps_noise_300m,additive_cij_louvain,0.06934704899981625
run_050,50,gps_noise_300m,additive_cij_louvain_matched_density,0.07153007400006572
run_050,50,gps_noise_300m,product_cij_leiden,0.046925411000074746
run_050,50,gps_noise_300m,geo_time_dbscan,0.007138966000184155
run_050,50,time_noise_15min,product_cij_louvain,0.07029736100002992
run_050,50,time_noise_15min,additive_cij_louvain,0.07343933699985428
run_050,50,time_noise_15min,additive_cij_louvain_matched_density,0.07282164700018257
run_050,50,time_noise_15min,product_cij_leiden,0.04832473199985543
run_050,50,time_noise_15min,geo_time_dbscan,0.007016696999926353
run_050,50,time_noise_60min,product_cij_louvain,0.07547925500011843
run_050,50,time_noise_60min,additive_cij_louvain,0.0695265389999804
run_050,50,time_noise_60min,additive_cij_louvain_matched_density,0.07683131599992521
run_050,50,time_noise_60min,product_cij_leiden,0.04729527500012409
run_050,50,time_noise_60min,geo_time_dbscan,0.00636307299987493
run_051,51,baseline,product_cij_louvain,0.04720170400014467
run_051,51,baseline,additive_cij_louvain,0.05005576100006692
run_051,51,baseline,additive_cij_louvain_matched_density,0.04670470800010662
run_051,51,baseline,product_cij_leiden,0.036310503000095196
run_051,51,baseline,geo_time_dbscan,0.005262257999902431
run_051,51,exact_transport_copy_2x,product_cij_louvain,0.13623730199992679
run_051,51,exact_transport_copy_2x,additive_cij_louvain,0.13211075899994285
run_051,51,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.1630363290000787
run_051,51,exact_transport_copy_2x,product_cij_leiden,0.11328387599996859
run_051,51,exact_transport_copy_2x,geo_time_dbscan,0.01169538899989675
run_051,51,exact_transport_copy_5x,product_cij_louvain,0.8195655549998264
run_051,51,exact_transport_copy_5x,additive_cij_louvain,0.5475599829999283
run_051,51,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.5522825769999145
run_051,51,exact_transport_copy_5x,product_cij_leiden,0.3975481510001373
run_051,51,exact_transport_copy_5x,geo_time_dbscan,0.059109141999897474
run_051,51,gps_noise_100m,product_cij_louvain,0.046361094999838315
run_051,51,gps_noise_100m,additive_cij_louvain,0.05253525500006617
run_051,51,gps_noise_100m,additive_cij_louvain_matched_density,0.04556522699999732
run_051,51,gps_noise_100m,product_cij_leiden,0.031585960000029445
run_051,51,gps_noise_100m,geo_time_dbscan,0.005240626000158954
run_051,51,gps_noise_300m,product_cij_louvain,0.0496105700001408
run_051,51,gps_noise_300m,additive_cij_louvain,0.055535909000127504
run_051,51,gps_noise_300m,additive_cij_louvain_matched_density,0.049741172000040024
run_051,51,gps_noise_300m,product_cij_leiden,0.04359036699997887
run_051,51,gps_noise_300m,geo_time_dbscan,0.007715051000104722
run_051,51,time_noise_15min,product_cij_louvain,0.05377122100003362
run_051,51,time_noise_15min,additive_cij_louvain,0.04271489100005965
run_051,51,time_noise_15min,additive_cij_louvain_matched_density,0.04769278900016616
run_051,51,time_noise_15min,product_cij_leiden,0.032982883000158836
run_051,51,time_noise_15min,geo_time_dbscan,0.005076586999848587
run_051,51,time_noise_60min,product_cij_louvain,0.04877989900001012
run_051,51,time_noise_60min,additive_cij_louvain,0.042719463999901564
run_051,51,time_noise_60min,additive_cij_louvain_matched_density,0.07022552000012183
run_051,51,time_noise_60min,product_cij_leiden,0.03323344700015696
run_051,51,time_noise_60min,geo_time_dbscan,0.005094902000109869
run_052,52,baseline,product_cij_louvain,0.06084563999979764
run_052,52,baseline,additive_cij_louvain,0.06609152400005769
run_052,52,baseline,additive_cij_louvain_matched_density,0.06393516699995416
run_052,52,baseline,product_cij_leiden,0.04036507399996481
run_052,52,baseline,geo_time_dbscan,0.00528550399985761
run_052,52,exact_transport_copy_2x,product_cij_louvain,0.27415801300003295
run_052,52,exact_transport_copy_2x,additive_cij_louvain,0.26431230599996525
run_052,52,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.22080962899985934
run_052,52,exact_transport_copy_2x,product_cij_leiden,0.15553798800010554
run_052,52,exact_transport_copy_2x,geo_time_dbscan,0.016313697999976284
run_052,52,exact_transport_copy_5x,product_cij_louvain,0.8593578709999292
run_052,52,exact_transport_copy_5x,additive_cij_louvain,0.9546228699998665
run_052,52,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.9966298710000956
run_052,52,exact_transport_copy_5x,product_cij_leiden,0.5041979140000876
run_052,52,exact_transport_copy_5x,geo_time_dbscan,0.06359064399998715
run_052,52,gps_noise_100m,product_cij_louvain,0.05455004899999949
run_052,52,gps_noise_100m,additive_cij_louvain,0.055983552000043346
